word,countUni,count,name,party,state,vote,sex
"voto",1,1,"Jorge Solla","PT","BA","NAO","M"
"voto",3,3,"José Carlos Aleluia","DEM","BA","SIM","M"
"voto",0,0,"José Carlos Araújo","PR","BA","NAO","M"
"voto",1,1,"José Nunes","PSD","BA","NAO","M"
"voto",1,1,"José Rocha","PR","BA","NAO","M"
"voto",1,1,"Jutahy Junior","PSDB","BA","SIM","M"
"voto",1,1,"Lucio Vieira Lima","PMDB","BA","SIM","M"
"voto",0,0,"Márcio Marinho","PRB","BA","SIM","M"
"voto",1,1,"Moema Gramacho","PT","BA","NAO","F"
"voto",3,3,"Paulo Azi","DEM","BA","SIM","M"
"voto",1,1,"Paulo Magalhães","PSD","BA","NAO","M"
"voto",0,0,"Roberto Britto","PP","BA","NAO","M"
"voto",1,1,"Ronaldo Carletto","PP","BA","NAO","M"
"voto",1,1,"Sérgio Brito","PSD","BA","NAO","M"
"voto",1,1,"Tia Eron","PRB","BA","SIM","F"
"voto",1,1,"Uldurico Junior","PV","BA","SIM","M"
"voto",0,0,"Valmir Assunção","PT","BA","NAO","M"
"voto",3,3,"Waldenor Pereira","PT","BA","NAO","M"
"voto",0,0,"Aguinaldo Ribeiro","PP","PB","SIM","M"
"voto",1,1,"Benjamin Maranhão","SD","PB","SIM","M"
"voto",1,1,"Damião Feliciano","PDT","PB","NAO","M"
"voto",2,2,"Efraim Filho","DEM","PB","SIM","M"
"voto",1,1,"Hugo Motta","PMDB","PB","SIM","M"
"voto",0,0,"Luiz Couto","PT","PB","NAO","M"
"voto",0,0,"Manoel Junior","PMDB","PB","SIM","M"
"voto",2,2,"Pedro Cunha Lima","PSDB","PB","SIM","M"
"voto",1,1,"Rômulo Gouveia","PSD","PB","SIM","M"
"voto",0,1,"Veneziano Vital do Rêgo","PMDB","PB","SIM","M"
"voto",1,1,"Wellington Roberto","PR","PB","NAO","M"
"voto",1,1,"Wilson Filho","PTB","PB","SIM","M"
"voto",0,1,"Adalberto Cavalcanti","PTB","PE","NAO","M"
"voto",1,1,"Anderson Ferreira","PR","PE","SIM","M"
"voto",1,1,"André de Paula","PSD","PE","SIM","M"
"voto",1,1,"Augusto Coutinho","SD","PE","SIM","M"
"voto",0,0,"Betinho Gomes","PSDB","PE","SIM","M"
"voto",0,0,"Bruno Araújo","PSDB","PE","SIM","M"
"voto",1,1,"Daniel Coelho","PSDB","PE","SIM","M"
"voto",0,0,"Danilo Cabral","PSB","PE","SIM","M"
"voto",1,1,"Eduardo da Fonte","PP","PE","SIM","M"
"voto",1,1,"Fernando Coelho Filho","PSB","PE","SIM","M"
"voto",1,1,"Gonzaga Patriota","PSB","PE","SIM","M"
"voto",1,1,"Jarbas Vasconcelos","PMDB","PE","SIM","M"
"voto",1,1,"João Fernando Coutinho","PSB","PE","SIM","M"
"voto",3,3,"Jorge Côrte Real","PTB","PE","SIM","M"
"voto",1,1,"Kaio Maniçoba","PMDB","PE","SIM","M"
"voto",0,0,"Luciana Santos","PCDOB","PE","NAO","F"
"voto",1,1,"Marinaldo Rosendo","PSB","PE","SIM","M"
"voto",0,0,"Mendonça Filho","DEM","PE","SIM","M"
"voto",1,1,"Pastor Eurico","PHS","PE","SIM","M"
"voto",3,4,"Ricardo Teobaldo","PTN","PE","NAO","M"
"voto",1,1,"Silvio Costa","PTDOB","PE","NAO","M"
"voto",1,1,"Tadeu Alencar","PSB","PE","SIM","M"
"voto",0,1,"Wolney Queiroz","PDT","PE","NAO","M"
"voto",3,5,"Zeca Cavalcanti","PTB","PE","NAO","M"
"voto",0,0,"Adelson Barreto","PR","SE","SIM","M"
"voto",1,1,"André Moura","PSC","SE","SIM","M"
"voto",1,1,"Fábio Mitidieri","PSD","SE","NAO","M"
"voto",1,1,"Fábio Reis","PMDB","SE","SIM","M"
"voto",0,0,"João Daniel","PT","SE","NAO","M"
"voto",2,2,"Jony Marcos","PRB","SE","SIM","M"
"voto",1,1,"Laércio Oliveira","SD","SE","SIM","M"
"voto",1,1,"Valadares Filho","PSB","SE","SIM","M"
"voto",2,2,"Arthur Lira","PP","AL","SIM","M"
"voto",1,2,"Cícero Almeida","PMDB","AL","SIM","M"
"voto",1,2,"Givaldo Carimbão","PHS","AL","NAO","M"
"voto",0,0,"JHC","PSB","AL","SIM","M"
"voto",1,1,"Marx Beltrão","PMDB","AL","SIM","M"
"voto",2,2,"Maurício Quintella Lessa","PR","AL","SIM","M"
"voto",0,0,"Paulão","PT","AL","NAO","M"
"voto",1,1,"Pedro Vilela","PSDB","AL","SIM","M"
"voto",2,2,"Ronaldo Lessa","PDT","AL","NAO","M"
"presidente",1,1,"Abel Mesquita Jr","DEM","RR","SIM","M"
"presidente",2,2,"Carlos Andrade","PHS","RR","SIM","M"
"presidente",2,2,"Édio Lopes","PR","RR","NAO","M"
"presidente",2,2,"Hiran Gonçalves","PP","RR","SIM","M"
"presidente",1,1,"Jhonatan de Jesus","PRB","RR","SIM","M"
"presidente",0,0,"Maria Helena","PSB","RR","SIM","F"
"presidente",1,1,"Remídio Monai","PR","RR","SIM","M"
"presidente",0,0,"Shéridan","PSDB","RR","SIM","F"
"presidente",0,0,"Afonso Hamm","PP","RS","SIM","M"
"presidente",0,0,"Afonso Motta","PDT","RS","NAO","M"
"presidente",0,0,"Alceu Moreira","PMDB","RS","SIM","M"
"presidente",0,0,"Bohn Gass","PT","RS","NAO","M"
"presidente",1,1,"Carlos Gomes","PRB","RS","SIM","M"
"presidente",1,1,"Covatti Filho","PP","RS","SIM","M"
"presidente",1,1,"Danrlei de Deus Hinterholz","PSD","RS","SIM","M"
"presidente",0,0,"Darcísio Perondi","PSD","RS","SIM","M"
"presidente",1,1,"Giovani Cherini","PDT","RS","SIM","M"
"presidente",0,0,"Heitor Schuch","PSB","RS","SIM","M"
"presidente",0,0,"Henrique Fontana","PT","RS","NAO","M"
"presidente",0,0,"Jerônimo Goergen","PP","RS","SIM","M"
"presidente",0,0,"João Derly","REDE","RS","SIM","M"
"presidente",0,0,"José Fogaça","PMDB","RS","SIM","M"
"presidente",0,0,"José Otávio Germano","PP","RS","SIM","M"
"presidente",0,0,"José Stédile","PSB","RS","SIM","M"
"presidente",0,0,"Luiz Carlos Heinze","PP","RS","SIM","M"
"presidente",1,1,"Luis Carlos Busato","PTB","RS","SIM","M"
"presidente",0,0,"Marco Maia","PT","RS","NAO","M"
"presidente",0,0,"Marcon","PT","RS","NAO","M"
"presidente",0,0,"Maria do Rosário","PT","RS","NAO","M"
"presidente",0,0,"Mauro Pereira","PMDB","RS","SIM","M"
"presidente",2,2,"Nelson Marchezan Junior","PSDB","RS","SIM","M"
"presidente",0,0,"Onyx Lorenzoni","DEM","RS","SIM","M"
"presidente",1,1,"Osmar Terra","PMDB","RS","SIM","M"
"presidente",0,0,"Paulo Pimenta","PT","RS","NAO","M"
"presidente",0,0,"Pepe Vargas","PT","RS","NAO","M"
"presidente",0,0,"Renato Molling","PP","RS","SIM","M"
"presidente",0,0,"Ronaldo Nogueira","PTB","RS","SIM","M"
"presidente",1,1,"Sérgio Moraes","PTB","RS","SIM","M"
"presidente",0,0,"Carmen Zanotto","PPS","SC","SIM","F"
"presidente",0,0,"Celso Maldaner","PMDB","SC","SIM","M"
"presidente",1,1,"Cesar Souza","PSD","SC","SIM","M"
"presidente",1,1,"Décio Lima","PT","SC","NAO","M"
"presidente",0,0,"Esperidião Amin","PP","SC","SIM","M"
"presidente",1,1,"Geovania de Sá","PSDB","SC","SIM","F"
"presidente",2,2,"João Paulo Kleinübing","PSD","SC","SIM","M"
"presidente",2,2,"João Rodrigues","PSD","SC","SIM","M"
"presidente",0,0,"Jorge Boeira","PP","SC","SIM","M"
"presidente",1,1,"Jorginho Mello","PR","SC","SIM","M"
"presidente",0,0,"Marco Tebaldi","PSDB","SC","SIM","M"
"presidente",0,0,"Mauro Mariani","PMDB","SC","SIM","M"
"presidente",2,2,"Pedro Uczai","PT","SC","NAO","M"
"presidente",0,0,"Rogério Peninha Mendonça","PMDB","SC","SIM","M"
"presidente",0,0,"Ronaldo Benedet","PMDB","SC","SIM","M"
"presidente",1,1,"Valdir Colatto","PMDB","SC","SIM","M"
"presidente",1,1,"André Abdon","PP","AP","SIM","M"
"presidente",1,1,"Cabuçu Borges","PMDB","AP","SIM","M"
"presidente",0,0,"Janete Capiberibe","PSB","AP","NAO","F"
"presidente",0,0,"Jozi Araújo","PTN","AP","NAO","F"
"presidente",1,1,"Marcos Reategui","PSD","AP","SIM","M"
"presidente",2,2,"Professora Marcivania","PCDOB","AP","NAO","F"
"presidente",1,1,"Roberto Góes","PDT","AP","NAO","M"
"presidente",1,1,"Arnaldo Jordy","PPS","PA","SIM","M"
"presidente",1,1,"Beto Faro","PT","PA","NAO","M"
"presidente",1,1,"Delegado Éder Mauro","PSD","PA","SIM","M"
"presidente",1,1,"Edmilson Rodrigues","PSOL","PA","NAO","M"
"presidente",0,0,"Elcione Barbalho","PMDB","PA","NAO","F"
"presidente",0,0,"Francisco Chapadinha","PTN","PA","SIM","M"
"presidente",0,0,"Hélio Leite","DEM","PA","SIM","M"
"presidente",0,0,"Joaquim Passarinho","PSD","PA","SIM","M"
"presidente",1,1,"José Priante","PMDB","PA","SIM","M"
"presidente",1,1,"Josué Bengston","PTB","PA","SIM","M"
"presidente",1,1,"Júlia Marinho","PSC","PA","SIM","F"
"presidente",2,2,"Lúcio Vale","PR","PA","NAO","M"
"presidente",1,1,"Nilson Pinto","PSDB","PA","SIM","M"
"presidente",1,1,"Simone Morgado","PMDB","PA","NAO","F"
"presidente",2,2,"Wladimir Costa","SD","PA","SIM","M"
"presidente",0,0,"Zé Geraldo","PT","PA","NAO","M"
"presidente",1,1,"Alex Canziani","PTB","PR","SIM","M"
"presidente",0,0,"Alfredo Kaefer","PSL","PR","SIM","M"
"presidente",0,0,"Aliel Machado","REDE","PR","NAO","M"
"presidente",0,0,"Assis do Couto","PDT","PR","NAO","M"
"presidente",0,0,"Christiane de Souza Yared","PR","PR","SIM","F"
"presidente",1,1,"Diego Garcia","PHS","PR","SIM","M"
"presidente",0,0,"Dilceu Sperafico","PP","PR","SIM","M"
"presidente",1,1,"Enio Verri","PT","PR","NAO","M"
"presidente",0,0,"Evandro Roman","PSD","PR","SIM","M"
"presidente",2,2,"Fernando Francischini","SD","PR","SIM","F"
"presidente",1,1,"Giacobo","PR","PR","SIM","M"
"presidente",1,1,"Hermes Parcianello","PMDB","PR","SIM","M"
"presidente",1,1,"João Arruda","PMDB","PR","SIM","M"
"presidente",0,0,"Leandre","PV","PR","SIM","F"
"presidente",0,0,"Leopoldo Meyer","PSB","PR","SIM","M"
"presidente",0,0,"Luciano Ducci","PSB","PR","SIM","M"
"presidente",1,1,"Luiz Carlos Hauly","PSDB","PR","SIM","M"
"presidente",0,0,"Luiz Nishimori","PR","PR","SIM","M"
"presidente",1,1,"Marcelo Belinati","PP","PR","SIM","M"
"presidente",1,1,"Nelson Meurer","PP","PR","SIM","M"
"presidente",1,1,"Nelson Padovani","PSDB","PR","SIM","M"
"presidente",1,1,"Osmar Serraglio","PMDB","PR","SIM","M"
"presidente",1,1,"Paulo Martins","PSDB","PR","SIM","M"
"presidente",1,1,"Ricardo Barros","PP","PR","SIM","M"
"presidente",3,3,"Rubens Bueno","PPS","PR","SIM","M"
"presidente",0,0,"Sandro Alex","PSD","PR","SIM","M"
"presidente",1,1,"Sergio Souza","PMDB","PR","SIM","M"
"presidente",0,0,"Takayama","PSC","PR","SIM","M"
"presidente",0,0,"Toninho Wandscheer","PROS","PR","SIM","M"
"presidente",0,0,"Zeca Dirceu","PT","PR","NAO","M"
"presidente",1,1,"Carlos Marun","PMDB","MS","SIM","M"
"presidente",1,1,"Dagoberto","PDT","MS","NAO","M"
"presidente",1,1,"Elizeu Dionizio","PSDB","MS","SIM","M"
"presidente",1,1,"Geraldo Resende","PSDB","MS","SIM","M"
"presidente",0,0,"Madetta","DEM","MS","SIM","M"
"presidente",0,0,"Tereza Cristina","PSB","MS","SIM","F"
"presidente",2,2,"Vander Loubet","PT","MS","NAO","M"
"presidente",1,1,"Zeca do PT","PT","MS","NAO","M"
"presidente",4,4,"Alfredo Nascimento","PR","AM","SIM","M"
"presidente",1,1,"Arthur Virgílio Bisneto","PSDB","AM","SIM","M"
"presidente",1,1,"Átila Lins","PSD","AM","SIM","M"
"presidente",1,1,"Conceição Sampaio","PP","AM","SIM","F"
"presidente",1,1,"Hissa Abrahão","PDT","AM","SIM","M"
"presidente",1,1,"Marcos Rotta","PMDB","AM","SIM","M"
"presidente",0,0,"Pauderney Avelino","DEM","AM","SIM","M"
"presidente",1,1,"Silas Câmara","PRB","AM","SIM","M"
"presidente",3,3,"Expedito Netto","PSD","RO","SIM","M"
"presidente",2,2,"Lindomar Garçon","PRB","RO","SIM","M"
"presidente",1,1,"Lucio Mosquini","PMDB","RO","SIM","M"
"presidente",1,1,"Luiz Cláudio","PR","RO","SIM","M"
"presidente",1,1,"Marcos Rogério","DEM","RO","SIM","M"
"presidente",0,0,"Mariana Carvalho","PSDB","RO","SIM","F"
"presidente",1,1,"Marinha Raupp","PMDB","RO","SIM","F"
"presidente",0,0,"Nilton Capixaba","PTB","RO","SIM","M"
"presidente",1,1,"Alexandre Baldy","PTN","GO","SIM","M"
"presidente",1,1,"Célio Silveira","PSDB","GO","SIM","M"
"presidente",1,1,"Daniel Vilela","PMDB","GO","SIM","M"
"presidente",0,0,"Delegado Waldir","PR","GO","SIM","M"
"presidente",1,1,"Fábio Souza","PSDB","GO","SIM","M"
"presidente",1,1,"Flávia Morais","PDT","GO","SIM","F"
"presidente",0,0,"Giuseppe Vecci","PSDB","GO","SIM","M"
"presidente",1,1,"Heuler Cruvinel","PSD","GO","SIM","M"
"presidente",2,2,"João Campos","PRB","GO","SIM","M"
"presidente",1,1,"Jovair Arantes","PTB","GO","SIM","M"
"presidente",0,0,"Lucas Vergilio","SD","GO","SIM","M"
"presidente",0,0,"Magda Mofatto","PR","GO","SIM","F"
"presidente",0,0,"Marcos Abrão","PPS","GO","SIM","M"
"presidente",1,1,"Pedro Chaves","PMDB","GO","SIM","M"
"presidente",1,1,"Roberto Balestra","PP","GO","SIM","M"
"presidente",0,0,"Rubens Otoni","PT","GO","NAO","M"
"presidente",2,2,"Thiago Peixoto","PSD","GO","SIM","M"
"presidente",1,1,"Alberto Fraga","DEM","DF","SIM","M"
"presidente",1,1,"Augusto Carvalho","SD","DF","SIM","M"
"presidente",0,0,"Erika Kokay","PT","DF","NAO","F"
"presidente",0,0,"Izalci","PSDB","DF","SIM","M"
"presidente",1,1,"Laerte Bessa","PR","DF","SIM","M"
"presidente",2,2,"Rogério Rosso","PSD","DF","SIM","M"
"presidente",1,1,"Ronaldo Fonseca","PROS","DF","SIM","M"
"presidente",0,0,"Rôney Nemer","PP","DF","SIM","M"
"presidente",1,1,"Alan Rick","PRB","AC","SIM","M"
"presidente",0,0,"Angelim","PT","AC","NAO","M"
"presidente",0,0,"César Messias","PSB","AC","NAO","M"
"presidente",0,0,"Flaviano Melo","PMDB","AC","SIM","M"
"presidente",1,1,"Jéssica Sales","PMDB","AC","SIM","F"
"presidente",1,1,"Leo de Brito","PT","AC","NAO","M"
"presidente",1,1,"Rocha","PSDB","AC","SIM","M"
"presidente",2,2,"Sibá Machado","PT","AC","NAO","M"
"presidente",0,0,"Carlos Henrique Gaguim","PTN","TO","SIM","M"
"presidente",0,0,"César Halum","PRB","TO","SIM","M"
"presidente",1,1,"Dulce Miranda","PMDB","TO","SIM","F"
"presidente",1,1,"Irajá Abreu","PSD","TO","NAO","M"
"presidente",1,1,"Josi Nunes","PMDB","TO","SIM","F"
"presidente",0,0,"Lázaro Botelho","PP","TO","SIM","M"
"presidente",0,0,"Professora Dorinha Seabra Rezende","DEM","TO","SIM","F"
"presidente",1,1,"Vicentinho Júnior","PR","TO","NAO","M"
"presidente",0,0,"Adilton Sachetti","PSB","MT","SIM","M"
"presidente",1,1,"Carlos Bezerra","PMDB","MT","SIM","M"
"presidente",1,1,"Fabio Garcia","PSB","MT","SIM","M"
"presidente",0,0,"Nilson Leitão","PSDB","MT","SIM","M"
"presidente",1,1,"Professor Victório Galli","PSC","MT","SIM","M"
"presidente",1,1,"Ságuas Moraes","PT","MT","NAO","M"
"presidente",1,1,"Tampinha","PSD","MT","SIM","M"
"presidente",3,3,"Valtenir Pereira","PMDB","MT","NAO","M"
"presidente",2,2,"Alex Manente","PPS","SP","SIM","M"
"presidente",2,2,"Alexandre Leite","DEM","SP","SIM","M"
"presidente",1,1,"Ana Perugini","PT","SP","NAO","F"
"presidente",1,1,"Andres Sanchez","PT","SP","NAO","M"
"presidente",1,1,"Antonio Bulhões","PRB","SP","SIM","M"
"presidente",1,1,"Arlindo Chinaglia","PT","SP","NAO","M"
"presidente",0,0,"Arnaldo Faria de Sá","PTB","SP","SIM","M"
"presidente",3,3,"Arnaldo Jardim","PPS","SP","SIM","M"
"presidente",0,0,"Baleia Rossi","PMDB","SP","SIM","M"
"presidente",3,3,"Beto Mansur","PRB","SP","SIM","M"
"presidente",1,1,"Bruna Furlan","PSDB","SP","SIM","F"
"presidente",1,1,"Bruno Covas","PSDB","SP","SIM","M"
"presidente",1,1,"Capitão Augusto","PR","SP","SIM","M"
"presidente",0,0,"Carlos Sampaio","PSDB","SP","SIM","M"
"presidente",0,0,"Carlos Zarattini","PT","SP","NAO","M"
"presidente",2,2,"Celso Russomano","PRB","SP","SIM","M"
"presidente",1,1,"Dr. Sinval Malheiros","PTN","SP","SIM","M"
"presidente",1,1,"Duarte Nogueira","PSDB","SP","SIM","M"
"presidente",1,1,"Edinho Araújo","PMDB","SP","SIM","M"
"presidente",0,0,"Eduardo Bolsonaro","PSC","SP","SIM","M"
"presidente",0,0,"Eduardo Cury","PSDB","SP","SIM","M"
"presidente",0,0,"Eli Corrêa Filho","DEM","SP","SIM","M"
"presidente",3,3,"Evandro Gussi","PV","SP","SIM","M"
"presidente",1,1,"Fausto Pinato","PP","SP","SIM","M"
"presidente",2,2,"Flavinho","PSB","SP","SIM","M"
"presidente",2,2,"Floriano Pesaro","PSDB","SP","SIM","M"
"presidente",1,1,"Gilberto Nascimento","PSC","SP","SIM","M"
"presidente",1,1,"Goulart","PSD","SP","SIM","M"
"presidente",1,1,"Guilherme Mussi","PP","SP","SIM","M"
"presidente",1,1,"Herculano Passos","PSD","SP","SIM","M"
"presidente",0,0,"Ivan Valente","PSOL","SP","NAO","M"
"presidente",1,1,"Jefferson Campos","PSD","SP","SIM","M"
"presidente",0,0,"João Paulo Papa","PSDB","SP","SIM","M"
"presidente",0,0,"Jorge Tadeu Mudalen","DEM","SP","SIM","M"
"presidente",0,0,"José Mentor","PT","SP","NAO","M"
"presidente",1,1,"Keiko Ota","PSB","SP","SIM","F"
"presidente",2,2,"Luiz Lauro Filho","PSB","SP","SIM","M"
"presidente",0,0,"Luiza Erundina","PSOL","SP","NAO","F"
"presidente",0,0,"Major Olímpio","SD","SP","SIM","M"
"presidente",0,0,"Mara Gabrilli","PSDB","SP","SIM","F"
"presidente",1,1,"Marcelo Squassoni","PRB","SP","SIM","M"
"presidente",2,2,"Marcio Alvino","PR","SP","SIM","M"
"presidente",2,2,"Miguel Haddad","PSDB","SP","SIM","M"
"presidente",2,2,"Miguel Lombardi","PR","SP","SIM","M"
"presidente",0,0,"Milton Monti","PR","SP","SIM","M"
"presidente",2,2,"Missionário José Olímpio","DEM","SP","SIM","M"
"presidente",1,1,"Nelson Marquezelli","PTB","SP","SIM","M"
"presidente",3,3,"Nilto Tato","PT","SP","NAO","M"
"presidente",0,0,"Orlando Silva","PCDOB","SP","NAO","M"
"presidente",3,3,"Paulo Freire","PR","SP","SIM","M"
"presidente",1,1,"Paulo Maluf","PP","SP","SIM","M"
"presidente",1,1,"Paulo Pereira da Silva","SD","SP","SIM","M"
"presidente",0,0,"Paulo Teixeira","PT","SP","NAO","M"
"presidente",2,2,"Pastor Marcos Feliciano","PSC","SP","SIM","M"
"presidente",1,1,"Renata Abreu","PTN","SP","SIM","F"
"presidente",1,1,"Ricardo Izar","PP","SP","SIM","M"
"presidente",1,1,"Ricardo Tripoli","PSDB","SP","SIM","M"
"presidente",1,1,"Roberto Alves","PRB","SP","SIM","M"
"presidente",2,2,"Roberto de Lucena","PV","SP","SIM","M"
"presidente",1,1,"Rodrigo Garcia","DEM","SP","SIM","M"
"presidente",1,1,"Samuel Moreira","PSDB","SP","SIM","M"
"presidente",1,1,"Sérgio Reis","PRB","SP","SIM","M"
"presidente",2,2,"Silvio Torres","PSDB","SP","SIM","M"
"presidente",1,1,"Tiririca","PR","SP","SIM","M"
"presidente",1,1,"Valmir Prascidelli","PT","SP","NAO","M"
"presidente",2,2,"Vanderlei Macris","PSDB","SP","SIM","M"
"presidente",2,2,"Vicente Candido","PT","SP","NAO","M"
"presidente",0,0,"Vicentinho","PT","SP","NAO","M"
"presidente",2,2,"Vinicius Carvalho","PRB","SP","SIM","M"
"presidente",2,2,"Vitor Lippi","PSDB","SP","SIM","M"
"presidente",1,1,"Alberto Filho","PMDB","MA","SIM","M"
"presidente",1,1,"Aluisio Mendes","PTN","MA","NAO","M"
"presidente",0,0,"André Fufuca","PP","MA","SIM","M"
"presidente",2,2,"Cleber Verde","PRB","MA","SIM","M"
"presidente",1,1,"Eliziane Gama","PPS","MA","SIM","F"
"presidente",1,1,"Hildo Rocha","PMDB","MA","SIM","M"
"presidente",1,1,"João Castelo","PSDB","MA","SIM","M"
"presidente",1,1,"João Marcelo Souza","PMDB","MA","NAO","M"
"presidente",1,1,"José Reinaldo","PSB","MA","SIM","M"
"presidente",1,1,"Junior Marreca","PEN","MA","NAO","M"
"presidente",1,1,"Juscelino Filho","DEM","MA","SIM","M"
"presidente",1,1,"Pedro Fernandes","PTB","MA","NAO","M"
"presidente",1,1,"Rubens Pereira Júnior","PCDOB","MA","NAO","M"
"presidente",1,1,"Sarney Filho","PV","MA","SIM","M"
"presidente",0,0,"Victor Mendes","PSD","MA","SIM","M"
"presidente",3,3,"Waldir Maranhão","PP","MA","NAO","M"
"presidente",1,1,"Weverton Rocha","PDT","MA","NAO","M"
"presidente",1,1,"Zé Carlos","PT","MA","NAO","M"
"presidente",2,2,"Adail Carneiro","PP","CE","SIM","M"
"presidente",1,1,"Ariosto Holanda","PDT","CE","NAO","M"
"presidente",0,0,"Arnon Bezerra","PTB","CE","NAO","M"
"presidente",0,0,"Cabo Sabino","PR","CE","SIM","M"
"presidente",0,0,"Chico Lopes","PCDOB","CE","NAO","M"
"presidente",1,1,"Danilo Forte","PSB","CE","SIM","M"
"presidente",0,0,"Domingos Neto","PSD","CE","NAO","M"
"presidente",1,1,"Genecias Noronha","SD","CE","SIM","M"
"presidente",4,4,"José Airton Cirilo","PT","CE","NAO","M"
"presidente",1,1,"José Guimarães","PT","CE","NAO","M"
"presidente",1,1,"Leônidas Cristino","PDT","CE","NAO","M"
"presidente",0,0,"Luizianne Lins","PT","CE","NAO","F"
"presidente",1,1,"Macedo","PP","CE","NAO","M"
"presidente",1,1,"Moroni Torgan","DEM","CE","SIM","M"
"presidente",3,3,"Moses Rodrigues","PMDB","CE","SIM","M"
"presidente",1,1,"Odorico Monteiro","PROS","CE","NAO","M"
"presidente",1,1,"Raimundo Gomes de Matos","PSDB","CE","SIM","M"
"presidente",0,0,"Ronaldo Martins","PRB","CE","SIM","M"
"presidente",0,0,"Vicente Arruda","PDT","CE","NAO","M"
"presidente",0,0,"Vitor Valim","PMDB","CE","SIM","M"
"presidente",0,0,"Alessandro Molon","REDE","RJ","NAO","M"
"presidente",1,1,"Alexandre Serfiotis","PMDB","RJ","SIM","M"
"presidente",1,1,"Alexandre Valle","PR","RJ","SIM","M"
"presidente",0,0,"Altineu Côrtes","PMDB","RJ","SIM","M"
"presidente",2,2,"Arolde de Oliveira","PSC","RJ","SIM","M"
"presidente",2,2,"Aureo","SD","RJ","SIM","M"
"presidente",1,1,"Benedita da Silva","PT","RJ","NAO","F"
"presidente",1,1,"Cabo Daciolo","PTDOB","RJ","SIM","M"
"presidente",0,0,"Celso Pansera","PMDB","RJ","NAO","M"
"presidente",0,0,"Chico Alencar","PSOL","RJ","NAO","M"
"presidente",0,0,"Chico D'Angelo","PT","RJ","NAO","M"
"presidente",1,1,"Cristiane Brasil","PTB","RJ","SIM","F"
"presidente",2,2,"Deley","PTB","RJ","SIM","M"
"presidente",1,1,"Dr. João","PR","RJ","SIM","M"
"presidente",0,0,"Eduardo Cunha","PMDB","RJ","SIM","M"
"presidente",1,1,"Ezequiel Teixeira","PTN","RJ","SIM","M"
"presidente",1,1,"Felipe Bornier","PROS","RJ","SIM","M"
"presidente",1,1,"Fernando Jordão","PMDB","RJ","SIM","M"
"presidente",2,2,"Francisco Floriano","DEM","RJ","SIM","M"
"presidente",0,0,"Glauber Braga","PSOL","RJ","NAO","M"
"presidente",2,2,"Hugo Leal","PSB","RJ","SIM","M"
"presidente",2,2,"Indio da Costa","PSD","RJ","SIM","M"
"presidente",1,1,"Jair Bolsonaro","PSC","RJ","SIM","M"
"presidente",2,2,"Jandira Feghali","PCDOB","RJ","NAO","F"
"presidente",0,0,"Jean Wyllys","PSOL","RJ","NAO","M"
"presidente",4,4,"Julio Lopes","PP","RJ","SIM","M"
"presidente",2,2,"Leonardo Picciani","PMDB","RJ","NAO","M"
"presidente",0,0,"Luiz Carlos Ramos","PTN","RJ","SIM","M"
"presidente",2,2,"Luiz Sérgio","PT","RJ","NAO","M"
"presidente",1,1,"Marcelo Matos","PHS","RJ","SIM","M"
"presidente",1,1,"Marco Antônio Cabral","PMDB","RJ","SIM","M"
"presidente",1,1,"Marcos Soares","DEM","RJ","SIM","M"
"presidente",1,1,"Miro Teixeira","REDE","RJ","SIM","M"
"presidente",0,0,"Otavio Leite","PSDB","RJ","SIM","M"
"presidente",1,1,"Paulo Feijó","PR","RJ","SIM","M"
"presidente",0,0,"Pedro Paulo","PMDB","RJ","SIM","M"
"presidente",1,1,"Roberto Sales","PRB","RJ","SIM","M"
"presidente",1,1,"Rodrigo Maia","DEM","RJ","SIM","M"
"presidente",1,1,"Rosangela Gomes","PRB","RJ","SIM","F"
"presidente",1,1,"Sergio Zveiter","PMDB","RJ","SIM","M"
"presidente",1,1,"Simão Sessim","PP","RJ","SIM","M"
"presidente",1,1,"Soraya Santos","PMDB","RJ","SIM","F"
"presidente",1,1,"Sóstenes Cavalcante","DEM","RJ","SIM","M"
"presidente",2,2,"Wadih Damous","PT","RJ","NAO","M"
"presidente",2,2,"Washington Reis","PMDB","RJ","SIM","M"
"presidente",2,2,"Carlos Manato","SD","ES","SIM","M"
"presidente",2,2,"Dr. Jorge Silva","PHS","ES","SIM","M"
"presidente",0,0,"Evair de Melo","PV","ES","SIM","M"
"presidente",0,0,"Givaldo Vieira","PT","ES","NAO","M"
"presidente",0,0,"Helder Salomão","PT","ES","NAO","M"
"presidente",2,2,"Lelo Coimbra","PMDB","ES","SIM","M"
"presidente",1,1,"Marcus Vicente","PP","ES","SIM","M"
"presidente",1,1,"Max Filho","PSDB","ES","SIM","M"
"presidente",1,1,"Paulo Foletto","PSB","ES","SIM","M"
"presidente",0,0,"Sérgio Vidigal","PDT","ES","SIM","M"
"presidente",0,0,"Assis Carvalho","PT","PI","NAO","M"
"presidente",1,1,"Átila Lira","PSB","PI","SIM","M"
"presidente",0,0,"Capitão Fábio Abreu","PTB","PI","NAO","M"
"presidente",1,1,"Heráclito Fortes","PSB","PI","SIM","M"
"presidente",0,0,"Iracema Portella","PP","PI","SIM","F"
"presidente",2,2,"Júlio César","PSD","PI","SIM","M"
"presidente",1,1,"Marcelo Castro","PMDB","PI","NAO","M"
"presidente",2,2,"Paes Landim","PTB","PI","NAO","M"
